2023-06-03 16:44:21,370 [INFO] admin_api_server: AdminApi initialized
2023-06-03 16:44:21,386 [DEBUG] admin_api_server: Provider Manager Initialized
2023-06-03 16:44:21,406 [INFO] admin_api_server: PublicAPI initialized
2023-06-03 16:44:21,410 [DEBUG] admin_api_server: Provider Manager Initialized
2023-06-07 22:48:28,039 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:49:28,060 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:50:28,078 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:51:28,070 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:52:28,042 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:53:28,020 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:54:28,035 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:55:28,075 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:56:28,285 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:57:14,425 [DEBUG] admin_api_server: Successfully authenticated request (create_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:57:18,025 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:57:18,028 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:57:28,156 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:57:34,992 [DEBUG] admin_api_server: Successfully authenticated request (update_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:57:35,277 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:57:35,281 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:57:37,399 [DEBUG] admin_api_server: Successfully authenticated request (registry_auto_updates) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:57:42,118 [DEBUG] admin_api_server: Successfully authenticated request (update_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:57:42,419 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:57:42,423 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:57:44,020 [DEBUG] admin_api_server: Successfully authenticated request (registry_auto_updates) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:58:28,169 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:58:46,559 [DEBUG] admin_api_server: Successfully authenticated request (get_url_filter_policies) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:58:46,560 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:58:46,565 [DEBUG] admin_api_server: Successfully authenticated request (get_server_pools) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:58:46,565 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:58:46,577 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:59:04,368 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:59:07,116 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:59:07,123 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:59:07,134 [DEBUG] admin_api_server: Successfully authenticated request (update_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:59:07,140 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:59:07,148 [DEBUG] admin_api_server: Successfully authenticated request (update_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:59:07,719 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:59:07,722 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:59:10,027 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:59:10,031 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:59:18,046 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:59:28,068 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:59:29,035 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:59:40,054 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:59:51,024 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:00:02,058 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:00:13,120 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:00:28,013 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:00:28,057 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:01,512 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:11,281 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:21,298 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:24,905 [DEBUG] admin_api_server: Successfully authenticated request (create_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:24,924 [INFO] admin_api_server: Created Image (a0a37e50-b2b5-4279-8205-838e56a2fbde) - (lscr.io/linuxserver/webtop:alpine-i3)
2023-06-07 23:01:28,480 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:31,913 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:41,912 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:51,952 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:56,884 [DEBUG] admin_api_server: Successfully authenticated request (get_url_filter_policies) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:57,298 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:57,301 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:57,306 [DEBUG] admin_api_server: Successfully authenticated request (get_server_pools) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:57,309 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:57,314 [DEBUG] admin_api_server: Successfully authenticated request (get_server_custom_network_names) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:57,314 [DEBUG] admin_api_server: Successfully authenticated request (get_file_mappings) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:57,334 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:01:57,699 [DEBUG] admin_api_server: Successfully authenticated request (get_file_mappings) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:02:01,992 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:02:28,050 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:02:53,736 [DEBUG] admin_api_server: Successfully authenticated request (update_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:02:53,747 [INFO] admin_api_server: Updated Image (ac5fad7a-48dd-4520-a938-d4cf19f1b0a7) - (kasmweb/parrotos-5-desktop:1.13.1)
2023-06-07 23:02:53,868 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:02:59,779 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:02:59,782 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:02:59,783 [DEBUG] admin_api_server: Successfully authenticated request (update_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:02:59,789 [DEBUG] admin_api_server: Successfully authenticated request (update_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:02:59,801 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:03:00,330 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:03:00,333 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:03:01,869 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:03:01,872 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:03:09,801 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:03:19,848 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:03:28,009 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:03:29,832 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:03:39,922 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:03:49,884 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:03:59,957 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:09,966 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:19,943 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:28,060 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:30,812 [DEBUG] admin_api_server: Successfully authenticated request (get_agent_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:30,815 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:30,828 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:30,828 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:30,833 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:30,834 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:30,835 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:30,843 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:30,843 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:30,849 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:30,858 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:30,896 [DEBUG] admin_api_server: Successfully authenticated request (get_kasms) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:30,898 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:31,033 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:31,813 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:31,814 [DEBUG] admin_api_server: Successfully authenticated request (get_alert_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:37,725 [DEBUG] admin_api_server: Successfully authenticated request (get_url_filter_policies) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:40,007 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:42,154 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:42,163 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:42,169 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:42,174 [DEBUG] admin_api_server: Successfully authenticated request (update_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:42,191 [DEBUG] admin_api_server: Successfully authenticated request (update_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:42,780 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:42,784 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:44,348 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:44,351 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:52,210 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:52,578 [DEBUG] admin_api_server: Successfully authenticated request (get_server_pools) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:52,582 [DEBUG] admin_api_server: Successfully authenticated request (get_server_custom_network_names) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:52,586 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:52,588 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:52,590 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:52,591 [DEBUG] admin_api_server: Successfully authenticated request (get_file_mappings) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:52,593 [DEBUG] admin_api_server: Successfully authenticated request (get_url_filter_policies) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:52,608 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:04:52,980 [DEBUG] admin_api_server: Successfully authenticated request (get_file_mappings) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:05:02,264 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:08:56,380 [INFO] admin_api_server: AdminApi initialized
2023-06-07 23:08:56,406 [DEBUG] admin_api_server: Provider Manager Initialized
2023-06-07 23:08:56,428 [INFO] admin_api_server: PublicAPI initialized
2023-06-07 23:08:56,432 [DEBUG] admin_api_server: Provider Manager Initialized
2023-06-07 23:09:05,006 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:05,019 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:05,019 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:05,023 [DEBUG] admin_api_server: Successfully authenticated request (get_agent_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:05,031 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:05,035 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:05,037 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:05,039 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:05,040 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:05,042 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:05,050 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:05,065 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:05,092 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:05,099 [DEBUG] admin_api_server: Successfully authenticated request (get_alert_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:05,333 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:06,014 [DEBUG] admin_api_server: Successfully authenticated request (get_kasms) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:10,835 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:14,944 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:14,948 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:14,990 [DEBUG] admin_api_server: Successfully authenticated request (update_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:14,998 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:15,002 [DEBUG] admin_api_server: Successfully authenticated request (update_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:15,707 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:15,710 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:17,254 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:17,257 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:25,450 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:35,489 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:45,525 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:46,875 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:46,894 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:46,904 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:46,906 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:46,909 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:46,913 [DEBUG] admin_api_server: Successfully authenticated request (get_agent_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:46,916 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:46,919 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:46,920 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:46,928 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:46,935 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:46,960 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:46,969 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:46,988 [DEBUG] admin_api_server: Successfully authenticated request (get_alert_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:46,996 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:46,999 [DEBUG] admin_api_server: Successfully authenticated request (get_kasms) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:47,176 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:51,858 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:53,714 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:53,725 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:53,736 [DEBUG] admin_api_server: Successfully authenticated request (update_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:53,737 [DEBUG] admin_api_server: Successfully authenticated request (update_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:53,742 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:54,278 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
